ID,n_points,wrms_bary_kms,chi2_red_bary,wrms_free_kms,chi2_red_free,vinf_free_kms,rc_free_kpc,logMb,vinf_btfr_kms,rc_btfr_kpc,wrms_btfr_kms,chi2_red_btfr,vinf_freepred_kms,rc_freepred_kpc,wrms_freepred_kms,chi2_red_freepred
UGC00634,4,38.95164152096892,1041.9630671602488,2.2289647089709472,2.862849451897202,119.60803312652097,3.032549541340399,9.8,106.9501125760495,2.056754892755022,6.8405787240428815,9.31322332249245,109.2345013970505,2.0993330269413346,5.858458242933927,6.682959659224646
UGC00731,12,32.74622475464949,155.07213178823613,0.9297751466519756,0.1414659517412148,68.81396379144213,1.1746021622897036,9.41,85.44393599990431,1.9348740447154933,5.17890117500134,4.208000364933901,88.0561778595813,2.5840506727971357,5.999936779638622,5.792282311748471
UGC00891,5,21.060905351890273,1259.353851995796,0.2806616899552376,0.1355337892357465,82.86035851281889,2.894175718283873,8.88,62.97689522997275,1.637463335864992,5.974945040357306,23.86352012414518,65.69916208369845,1.6407142437839062,4.900864976795945,17.170076025744347
UGC01230,11,29.598844657324555,7.949524130724271,7.028152670793739,0.5885707767153738,90.4129590372362,2.6346307995091123,,,,,,,,,
UGC01281,25,13.34079174397641,9.829939526703905,1.9705654498085237,0.2339351098699203,77.10010889304114,1.9320508110434536,8.75,58.43610301990358,1.5551613339320538,3.680593259475915,0.7706715907327656,61.144842502527226,1.5625528467331073,3.3374697577205708,0.6300041674500115
UGC02023,5,7.554665673867481,0.9447153230223688,0.7661581556471132,0.0194328864793264,500.0,20.976807200296463,,,,,,,,,
UGC02259,8,25.62005406692127,196.24366493547586,1.2432317433202922,0.5687502671929132,85.83268020677119,0.5764730956146086,9.18,74.84818025789029,0.5857014486207635,2.4129766280204845,1.1822229496415624,77.54607675241692,0.5831057722123422,2.080166326398296,0.8893857302360194
UGC02455,8,8.961423817374833,6.926968519555344,2.420007266700621,0.7072135214205785,499.99999999999824,24.864489987875043,,,,,,,,,
UGC02487,17,64.80682678503503,212.93172467880493,10.782744200987228,3.8606154402733512,290.9675746638932,15.27352691072281,11.43,273.3261890228786,6.203673250102928,11.753828175930902,3.851672206847911,268.88082418083326,2.6478158396187297,12.309055948844742,4.063843332703882
UGC02885,19,46.84315187900919,24.524315694846194,7.097844798570478,0.638139076604857,286.6259243239194,6.090841611225343,11.41,270.19745000935416,6.993080929413544,8.616806023325166,0.8817109842679027,265.9254058190685,7.074888583605529,9.3831836474925,1.0455241074305268
UGC02916,43,21.54857700743972,14.626491248168225,20.10837292254661,10.746431367073097,154.1455827407783,5.965718532185511,10.97,209.7399914901863,5.265684824322155,22.932281155565622,11.078728446572672,208.52581663858857,5.2818759541721665,22.839440237995234,11.050713489464417
UGC02953,115,59.54094989288613,388.8793690138316,21.28633190626848,4.919134968035567,244.25053941897653,3.172969200941737,11.15,232.6383163142649,2.9558575863336904,22.38672650747284,7.762729140547294,230.33494458974786,2.9400710065775337,22.69254523982569,8.995992419796648
